ann_id,work,source_dataset,annotation_type,text,text_clean,t_start,t_end,clip_id,verb,noun,verb_category,split,has_answer,answer_idx,options,n_options
00594c2d-1c89-47ec-aa3f-1c560cab3d26,EgoSchema,Ego4D (EgoSchema),vqa,"What role do you think the actions performed by the woman in the video serve in the larger context of the video, and how do they contribute to the overall story?","what role do you think the actions performed by the woman in the video serve in the larger context of the video, and how do they contribute to the overall story?",,,00594c2d-1c89-47ec-aa3f-1c560cab3d26,what,think,what,test,False,-1,"The woman supports c by actively participating in the process of cutting bean pods and extracting beans from them. ||| The woman mainly focuses on cutting various types of vegetables alongside c in the video. ||| The actions of the woman are unrelated to c's tasks and do not contribute to the overall story. ||| The woman is responsible for organizing the kitchen and making sure everything is in its proper place. ||| The woman's actions, such as pouring water and handling cups, serve as complementary tasks to c's main activity.",5
c1b0e5dd-b8d7-4d24-8fc0-d217b6534e29,EgoSchema,Ego4D (EgoSchema),vqa,Summarize the main actions performed by c during the course of the video and compare the focus on preparing the drawing book with handling of the tablet and purse.,summarize the main actions performed by c during the course of the video and compare the focus on preparing the drawing book with handling of the tablet and purse.,,,c1b0e5dd-b8d7-4d24-8fc0-d217b6534e29,describe,course,describe,test,False,-1,"Carefully, c prepares a fresh page from a drawing book for sketching by opening the book, gently tearing out a page, smoothing the surface, and meticulously erasing any visible mistakes. ||| C carefully prepares a blank page from a drawing book for creative drawing by opening the book, gently tearing out a page, smoothing the page meticulously, and then commencing the drawing on it. ||| C prepares a page from a drawing book for drawing by opening the book, tearing out a page, smoothing the page, and putting it in a purse. ||| C prepares a page from a drawing book for drawing by opening the book, tearing out a page, and smoothing the page. c also handles a tablet and a purse, but these are not as important to the task of preparing the drawing book. ||| Carefully, c prepares a page from a drawing book for drawing by gently opening the book, skillfully tearing out a page, thoroughly smoothing the page, and thoughtfully putting it on a tablet.",5
c1fb4bc6-d36b-47d7-abc9-0bcd7d55fc5e,EgoSchema,Ego4D (EgoSchema),vqa,What is the general pattern of activities performed by c in the video?,what is the general pattern of activities performed by c in the video?,,,c1fb4bc6-d36b-47d7-abc9-0bcd7d55fc5e,what,pattern,what,test,False,-1,"C randomly picks clothing items and places them on the laundry basket or throws them into a carton box, then moves some items to the cabinet. ||| C first organizes socks, then shorts, and finally bigger clothing items while placing them in different locations. ||| C sequentially picks, handles, and places different clothing items on the laundry basket or in cabinet compartments. ||| C folds each clothing item carefully, placing similar items together in tidy stacks on the bed before moving them to their final location. ||| C starts with the least important clothing items and finishes with the most important ones, placing them either in the laundry basket or in cabinet compartments.",5
c2f4f716-2325-4f7a-aa68-6c18801d1264,EgoSchema,Ego4D (EgoSchema),vqa,Summarize the main activities of character c in the video and highlight one overarching theme or goal of their actions.,summarize the main activities of character c in the video and highlight one overarching theme or goal of their actions.,,,c2f4f716-2325-4f7a-aa68-6c18801d1264,describe,character,describe,test,False,-1,"C meticulously engages in various tasks, from choosing the right pot to cleaning the nozzle and exploring the field, with an intent to gain expertise in diverse activities. ||| Character c demonstrates adaptability by performing tasks like picking a pot, pouring water, interacting with the field, and connecting a nozzle to an unknown object. ||| C cleans and assembles a nozzle while interacting with the field, aiming to maintain the site. ||| C interacts with an array of objects and conducts actions like pouring water and assembling a nozzle in a bid to demonstrate effective multitasking. ||| C performs several tasks, including selecting a pot, pouring water, wandering around the field, and connecting nozzles, all to exhibit efficient time management.",5
c30d8a6a-7bc5-449f-8d4f-c6be481acbd7,EgoSchema,Ego4D (EgoSchema),vqa,Summarize and compare the main activities performed by c in the cleaning and cooking process.,summarize and compare the main activities performed by c in the cleaning and cooking process.,,,c30d8a6a-7bc5-449f-8d4f-c6be481acbd7,describe,compare,describe,test,False,-1,"C washed all the utensils and cooked cakes. ||| C did a comprehensive cleaning of the kitchen, and arranged the cakes meticulously on the serving plate. ||| C ensured all utensils were cleaned as required before shifting focus to skillfully preparing and arranging the cakes. ||| Cleaning involved washing utensils and tidying the kitchen area, while cooking focused on preparing and scooping cakes into the serving plate. ||| C kept a meticulous, neat environment and maintained strong hygiene by cleaning in between cooking activities.",5
c36adbc8-aa72-4e4c-870a-4eade4f5b116,EgoSchema,Ego4D (EgoSchema),vqa,What is the significance of c taking photos and interacting with various items in the store? offer a comprehensive explanation incorporating multiple instances from the video.,what is the significance of c taking photos and interacting with various items in the store? offer a comprehensive explanation incorporating multiple instances from the video.,,,c36adbc8-aa72-4e4c-870a-4eade4f5b116,what,photos,what,test,False,-1,Investigating the layouts and designs for inspiration to renovate his own store ||| Collecting visual information on products for future reference ||| Reporting inconsistencies in product display and organizing the items accordingly ||| Documenting every movement in the store for security purposes ||| Engaging in performance art while documenting his musing journey as a visual diary,5
c3ce24fb-1f69-4470-8b16-d5a3065482d3,EgoSchema,Ego4D (EgoSchema),vqa,"Based on c's actions throughout the video, what do you think was her primary objective and how did her choice of actions contribute to the successful completion of that objective?","based on c's actions throughout the video, what do you think was her primary objective and how did her choice of actions contribute to the successful completion of that objective?",,,c3ce24fb-1f69-4470-8b16-d5a3065482d3,what,think,what,test,False,-1,"Her primary objective was to create intricate embroidery on the fabric, and her choice of actions like using various thread colors, threading multiple needles, and carefully arranging her workspace contributed to the successful completion of her work. ||| C's primary objective was to create a large fabric collage, so she meticulously organized her workspace, carefully laid out various fabric pieces, and skillfully arranged the pieces by both sewing and using adhesive. ||| Her primary objective was to repair damaged fabric, and her methodical stitching, focus on reinforcing weak areas, and using strong threads allowed her to accomplish the work efficiently. ||| Her primary objective was to sew fabric, and her methodical use of tools like the needle, thread, and scissors allowed for accurate and precise work. ||| C prepared a sewing station for a big project, focusing on tool organization, sufficient materials, and pre-threading needles, ensuring successful planning and task completion.",5
c4877eda-bc7c-4f86-a432-424dd2832684,EgoSchema,Ego4D (EgoSchema),vqa,"In the video, c interacts with multiple objects including a paintbrush, napkin, cup of water, and a watercolor paint set. explain the roles of these objects in c's painting process, summarizing their functions concisely.","in the video, c interacts with multiple objects including a paintbrush, napkin, cup of water, and a watercolor paint set. explain the roles of these objects in c's painting process, summarizing their functions concisely.",,,c4877eda-bc7c-4f86-a432-424dd2832684,describe,interacts,describe,test,False,-1,The paintbrush is used to apply paint to the paper. the napkin is used to apply paint to the paper. the cup of water is used to apply paint to the paper. the watercolor paint set contains the paints that are used to paint the picture. this answer is incorrect because the napkin is not used to apply paint to the paper. ||| The paintbrush is used to clean the paintbrush. the napkin is used to clean the paper. the cup of water is used to clean the paintbrush. the watercolor paint set contains the paints that are used to paint the picture. this answer is incorrect because the cup of water is not used to clean the paintbrush. ||| The paintbrush is used to dab excess paint from the paper. the napkin is used to dab excess paint from the paper. the cup of water is used to dab excess paint from the paper. the watercolor paint set contains the paints that are used to paint the picture. this answer is incorrect because the cup of water is not used to dab excess paint from the paper. ||| The paintbrush is used to apply paint to the paper. the napkin is used to clean the paintbrush and to dab excess paint from the paper. the cup of water is used to clean the paintbrush. the watercolor paint set contains the paints that are used to paint the picture. ||| The paintbrush is used to apply paint to the paper. the napkin is used to clean the paintbrush and to dab excess paint from the paper. the cup of water is used to clean the paintbrush and to dab excess paint from the paper. the watercolor paint set contains the paints that are used to paint the picture. this answer is incorrect because the cup of water is not used to dab excess paint from the paper.,5
c57550b3-bcb6-4bb6-915d-5965f79dc924,EgoSchema,Ego4D (EgoSchema),vqa,"Describe the way the individual in the video utilizes the drilling machine and manages the cord throughout the video, and explain how these actions contribute to the main objective.","describe the way the individual in the video utilizes the drilling machine and manages the cord throughout the video, and explain how these actions contribute to the main objective.",,,c57550b3-bcb6-4bb6-915d-5965f79dc924,describe,individual,describe,test,False,-1,"In the video, the individual skillfully utilizes the drilling machine by securely holding it with one hand while applying adequate pressure to the drill bit with the other hand. they manage the cord effectively by letting it hang freely without constraints. these deliberate actions contribute significantly to accomplishing the main objective, ensuring that the drill bit maintains proper alignment and that the cord remains out of the way, preventing any obstructions. ||| The individual in the video utilizes the drilling machine by holding it with both hands and applying pressure to the drill bit. the cord is managed by wrapping it around the individual's leg to prevent it from getting tangled. these actions contribute to the main objective by helping to ensure that the drill bit is properly aligned and that the cord does not get in the way. ||| The individual in the video utilizes the drilling machine by holding it with both hands and applying pressure to the drill bit with their foot. the cord is managed by tucking it into their waistband. these actions contribute to the main objective by helping to ensure that the drill bit is properly aligned and that the cord does not get in the way. ||| In the video, the individual skillfully utilizes the drilling machine by securely holding it with one hand and carefully applying consistent pressure to the drill bit using their elbow. to effectively manage the cord, they tie it around their neck, avoiding tangling. these well-thought actions significantly contribute to the main objective, ensuring that the drill bit remains properly aligned and preventing the cord from interfering with the task. ||| In the video, the individual skillfully utilizes the drilling machine by securely holding it with both hands and carefully applying pressure to the drill bit using their head. they manage the cord efficiently by letting it hang freely, avoiding entanglement. these deliberate actions contribute significantly to the main objective, ensuring that the drill bit remains properly aligned and that the cord stays out of the way.",5
c673909e-191e-40d7-8119-b6757f7023d3,EgoSchema,Ego4D (EgoSchema),vqa,"Considering the actions performed by 'c', can you identify and describe the primary task being carried out in this video? remember to provide a concise, high-level summary of the main activities.","considering the actions performed by 'c', can you identify and describe the primary task being carried out in this video? remember to provide a concise, high-level summary of the main activities.",,,c673909e-191e-40d7-8119-b6757f7023d3,describe,being,describe,test,False,-1,"Currently, c is in the process of making a delicious cake. ||| C is making bread. ||| Currently, c is in the kitchen busily making delicious cookies for everyone. ||| C is preparing dough for pizza. ||| Currently, c is in the process of making a delicious pie.",5
c6b92dc7-0d58-4eb6-99ff-104a247937a4,EgoSchema,Ego4D (EgoSchema),vqa,"How did c make use of the pencil, eraser, and both hands to create, correct, and finalize the images on the paper?","how did c make use of the pencil, eraser, and both hands to create, correct, and finalize the images on the paper?",,,c6b92dc7-0d58-4eb6-99ff-104a247937a4,how,make,how,test,False,-1,"Drawing with the pencil, erasing with the eraser, and picking the eraser with the pencil ||| Drawing with the pencil, adjusting the paper, and cleaning the eraser with her hands ||| Drawing with the pencil, erasing with the eraser, and adjusting the paper with her hands ||| Drawing with the pencil, erasing with the eraser, and holding the paper with both hands ||| Drawing with the pencil, erasing with the eraser, and holding the phone with both hands",5
c6bc61a2-d964-40a4-aa96-1d646c319708,EgoSchema,Ego4D (EgoSchema),vqa,"How do the various actions taken by c contribute to the overall goal of the video, and how would you compare the importance of different sequences of actions in reaching that goal?","how do the various actions taken by c contribute to the overall goal of the video, and how would you compare the importance of different sequences of actions in reaching that goal?",,,c6bc61a2-d964-40a4-aa96-1d646c319708,how,taken,how,test,False,-1,"C's actions are focused on cleaning and organizing the kitchen, with the lemon sequence being the most important. ||| C's actions are centered around making a lemonade, with the lemon squeezing sequence being the most crucial. ||| C's actions are primarily about cooking a complex meal, with equal importance given to all sequences. ||| C's actions are aimed at teaching proper kitchen hygiene, with the sink and tap sequences being the most important. ||| Actions focus on preparing a cucumber dish and cooking dough, with the dish preparation being more significant.",5
c6c1730d-2a6d-4412-8d05-9b269709e68b,EgoSchema,Ego4D (EgoSchema),vqa,Analyze c's interactions with other objects and people in the video. how did these interactions impact the progression of the dish she was working on?,analyze c's interactions with other objects and people in the video. how did these interactions impact the progression of the dish she was working on?,,,c6c1730d-2a6d-4412-8d05-9b269709e68b,describe,other,describe,test,False,-1,"Skillfully navigating between tools, conversing with a man in the middle, and getting help when necessary to coordinate all the steps ||| Using various items to complete tasks, encountering issues with insects, and creating numerous combinations while involving the man ||| Interacting with kitchen utensils to prepare the dish and briefly engaging with a man without impacting the dish's progression ||| Constantly adjusting tools, heat levels, and positions, pausing for chats with a man, and cooperating to achieve a successful outcome ||| Skillfully handling multiple tasks, conversing with a man, and cooperating for a perfect dish.",5
c7763ff1-a7dd-4d9c-94ef-96c4957f1c7b,EgoSchema,Ego4D (EgoSchema),vqa,Compare the instances when c is operating the tablet versus when they are using the light pen. what are the primary differences or similarities in terms of how these actions contribute to c's primary goal?,compare the instances when c is operating the tablet versus when they are using the light pen. what are the primary differences or similarities in terms of how these actions contribute to c's primary goal?,,,c7763ff1-a7dd-4d9c-94ef-96c4957f1c7b,where/when,compare,where/when,test,False,-1,Operating the tablet for drawing; using the light pen for navigation and settings ||| Operating the tablet for entertainment; using the light pen for work-related tasks ||| Operating the tablet for navigation and settings; using the light pen for drawing ||| Operating the tablet for communication; using the light pen for creating digital art ||| Operating the tablet and light pen interchangeably for the same tasks,5
c78fa884-f722-4149-aa3d-f4a30680d2c7,EgoSchema,Ego4D (EgoSchema),vqa,Explain how c's behavior evolved throughout the video. what does this reveal about their purpose and priorities?,explain how c's behavior evolved throughout the video. what does this reveal about their purpose and priorities?,,,c78fa884-f722-4149-aa3d-f4a30680d2c7,describe,behavior,describe,test,False,-1,"Began uncertain, gained confidence, seeking personal validation. ||| C initially tried to impress others by pretending to know what they were doing before realizing the importance of the tasks at hand ||| Transition from tidying to experimenting, implying a focus on maintaining a clean workspace ||| Evolved from a timid individual into a skilled strategist, elaborating on their desire to control the environment around them ||| Progressed from creating a chaotic environment to correcting their errors, showing their intention of learning from their mistakes",5
c834d87c-988e-452e-b4aa-4aa5a9984a24,EgoSchema,Ego4D (EgoSchema),vqa,"Which two main tasks can you identify c performing in the video, and how do they differ in terms of objects used and actions taken?","which two main tasks can you identify c performing in the video, and how do they differ in terms of objects used and actions taken?",,,c834d87c-988e-452e-b4aa-4aa5a9984a24,which,differ,which,test,False,-1,C is cooking dinner and cleaning the table. ||| C is arranging furniture and polishing surfaces. ||| C is gardening and washing windows. ||| C is organizing their belongings and performing housekeeping tasks. ||| C is doing laundry and mopping the floors.,5
c9668c6b-1dfd-4ab3-8115-2b51286f38f9,EgoSchema,Ego4D (EgoSchema),vqa,"In the context of the video, which actions do you consider as the most important or repetitive and why?","in the context of the video, which actions do you consider as the most important or repetitive and why?",,,c9668c6b-1dfd-4ab3-8115-2b51286f38f9,which,context,which,test,False,-1,"The most important and repetitive actions in the video are dipping the paint brush in the container, cleaning the tip of the brush, taking paint from the paint palette, and dropping the paint brush into the container. ||| The most important and repetitive actions in the video are dipping the paint brush in the container, cleaning the tip of the brush, taking paint from the paint palette, and dropping the paint pen on the desk. ||| The most important and repetitive actions in the video are dipping the paint brush in the container, cleaning the tip of the brush, taking paint from the paint palette, and leaning backward. ||| The most important and repetitive actions in the video are dipping the paint brush in the container, cleaning the tip of the brush, taking paint from the paint palette, and turning left. ||| The most important and repetitive actions in the video are dipping the paint brush in the container, cleaning the tip of the brush, taking paint from the paint palette, and painting on the desk.",5
ca3809c7-8b05-47bb-8ec3-8ce42323e1b4,EgoSchema,Ego4D (EgoSchema),vqa,"Describe the sequence of events necessary for c to achieve his main goal, identifying the crucial steps and why they are important.","describe the sequence of events necessary for c to achieve his main goal, identifying the crucial steps and why they are important.",,,ca3809c7-8b05-47bb-8ec3-8ce42323e1b4,describe,events,describe,test,False,-1,"C began by inspecting the work area, moved on to clearing the yard by driving the forklift, and finished by organizing the tools and materials. ||| C started with a careful inspection of the forklift, proceeded to drive it around the yard, and finally transported the cement bags to their desired location. ||| To achieve his main goal, c thoroughly organized the work area, paying special attention to the placement and position of the bags of cement. ||| C first prepared the area by moving items, then operated the forklift to transport bags of cement, and finally mixed cement in the cement mixer. ||| C first approached the forklift, carefully operated it to transport materials, and concluded by stacking bags of cement on the ground in the work area.",5
caf6bebf-685d-44ad-9054-f323b056ff8b,EgoSchema,Ego4D (EgoSchema),vqa,Describe the repetitive pattern observed in the video and how it contributes to the main action taking place.,describe the repetitive pattern observed in the video and how it contributes to the main action taking place.,,,caf6bebf-685d-44ad-9054-f323b056ff8b,describe,repetitive,describe,test,False,-1,"C repeatedly wraps the yarn around her left finger, then crochets with the yarn. ||| Carefully, c repeatedly wraps the yarn snugly around her left finger many times, then skillfully ties a secure knot. ||| With diligence, c persistently and repeatedly wraps the yarn around her left finger, then firmly pulls it tight. ||| Concentrating, c repeatedly and meticulously wraps the yarn around her left finger, then carefully cuts it off. ||| C repeatedly wraps the yarn around her left finger, then throws it away.",5
cbc1193c-c2e4-4b65-b3a3-32c7e58f3958,EgoSchema,Ego4D (EgoSchema),vqa,Why did the person 'c' repeatedly move between the room and the workshop throughout the video?,why did the person 'c' repeatedly move between the room and the workshop throughout the video?,,,cbc1193c-c2e4-4b65-b3a3-32c7e58f3958,why,person,why,test,False,-1,To take breaks and rest in the workshop ||| To find more floorboards to add to the pile in the room ||| To consult with someone in the workshop about the floorboards ||| To switch between different tools in the workshop and the room ||| To transport and organize floorboards in the workshop,5
cc00798e-fd3f-4159-8bb4-5ae471a93923,EgoSchema,Ego4D (EgoSchema),vqa,"What are the key steps c goes through in preparing the broccoli, and how do they contribute to the final dish?","what are the key steps c goes through in preparing the broccoli, and how do they contribute to the final dish?",,,cc00798e-fd3f-4159-8bb4-5ae471a93923,what,steps,what,test,False,-1,"C picks up the broccoli, cuts it, separates the pieces, discards excess parts, and adds it to the cooking pot to make the dish healthier, while also stirring the ingredients with the cooking stick. ||| C picks up the broccoli, cuts it, separates the pieces, discards excess parts, and adds it to the cooking pot to make the dish healthier, while also hitting the pot with the cooking stick. ||| C cuts, separates, and discards excess parts of the broccoli for proper cooking. ||| C picks up the broccoli, cuts it, separates the pieces, discards excess parts, and adds it to the cooking pot to make the dish healthier, while also adjusting the cooker's heat. ||| C prepares broccoli, adding it to the pot for a healthier dish, while monitoring control panels.",5
cca8ab2f-4e4b-40ef-80e7-d04c404895c1,EgoSchema,Ego4D (EgoSchema),vqa,"What are the primary tools used by the man and c during the video, and how do they utilize these tools to achieve a specific objective? analyze their skill levels and improvements during the process.","what are the primary tools used by the man and c during the video, and how do they utilize these tools to achieve a specific objective? analyze their skill levels and improvements during the process.",,,cca8ab2f-4e4b-40ef-80e7-d04c404895c1,what,tools,what,test,True,3,"The man and c are using a screwdriver, a wrench, and a hammer. the man is using the screwdriver to turn the screws, while c is using the wrench to turn the nuts. they are using the tools effectively, and the task is progressing smoothly. ||| The man and c are skillfully using a saw, a drill, and a hammer together. the man is carefully using the saw to cut the wood, while c is diligently using the drill to make holes in the wood. successfully, they are using the tools effectively, and the task is progressing quite smoothly. ||| The man and c are skillfully using a paintbrush, a roller, and a bucket for painting. the man is diligently using the paintbrush to paint the walls, while c is expertly using the roller to paint the ceiling. together, they are using the tools effectively, and the task is progressing impressively smoothly. ||| The man and c are using a hammer, a masonry chisel, and a tape measure. the man is using the hammer to drive the chisel into the wood, while c is using the tape measure to measure the distance between the pieces of wood. they are using the tools effectively, and the task is progressing smoothly. ||| The man and c are skillfully using a broom, a dustpan, and a vacuum cleaner together. the man is diligently using the broom to sweep the floor, while c is efficiently using the dustpan to collect the dirt. they are using the cleaning tools effectively, and the task is progressing quite smoothly.",5
cd2ccca1-2416-4737-aa01-eb7061697788,EgoSchema,Ego4D (EgoSchema),vqa,Can you summarize the significant events in the video and identify a few key moments that reflect c's main objective? how does each of these moments contribute to this objective?,can you summarize the significant events in the video and identify a few key moments that reflect c's main objective? how does each of these moments contribute to this objective?,,,cd2ccca1-2416-4737-aa01-eb7061697788,describe,significant,describe,test,False,-1,"C prepares a cucumber dish and cooks dough; key moments include lemon squeezing, salt sprinkling, and dough flipping. ||| C cleans the kitchen, organizes utensils, and makes lemonade; key moments include rinsing the spoon, opening the cupboard, and squeezing the lemon. ||| C demonstrates proper kitchen hygiene, prepares a salad, and bakes a cake; key moments include washing the lemon, chopping the cucumber, and placing the dough in the oven. ||| C prepares intricate meal, arranges table, and presents dishes; vital actions involve regulating temperature, mixing cucumber, and turning dough. ||| C teaches a cooking class, focusing on knife skills, seasoning, and presentation; key moments include cutting the lemon, sprinkling salt, and arranging the cucumber on a plate.",5
cd384dae-4229-4fa5-9fed-e4b5a1432f29,EgoSchema,Ego4D (EgoSchema),vqa,"Can you summarize the main stages of the video, from the start to when the character interacts with the wood cutting machine?","can you summarize the main stages of the video, from the start to when the character interacts with the wood cutting machine?",,,cd384dae-4229-4fa5-9fed-e4b5a1432f29,describe,stages,describe,test,True,4,"The video starts with the character picking up a piece of wood and a saw. he then uses the saw to cut the wood to size. next, he places the wood under a shelf and secures it in place. finally, he interacts with the wood cutting machine by inserting a piece of wood into it and cutting it to size. ||| The video begins with the character picking up a piece of wood and a hammer. he proceeds by using the hammer skillfully to nail the wood securely to the wall. next, he strategically places the wood under a shelf and firmly secures it in place. lastly, he interacts with the wood cutting machine by carefully inserting a piece of wood into it and cutting it to the desired size. ||| The video commences with the character picking up a wooden piece and a screwdriver tool. he then skillfully utilizes the screwdriver to attach the wood firmly onto the wall. subsequently, he situates the wood underneath a shelf, securing it in its position. in conclusion, he engages with the sophisticated wood cutting machine, introducing a separate wood piece and precisely cutting it to the desired size. ||| The video commences with the character picking up a piece of wood and a paintbrush. subsequently, he utilizes the paintbrush to apply paint on the wood. following this, he carefully places the wood under a shelf, securing it firmly in place. at last, he engages with the wood cutting machine by inserting a piece of wood into it, skillfully cutting it to the desired size. ||| The video starts with the character picking up a piece of wood and an impact driver. he then uses the impact driver to drill holes in the wood. next, he places the wood under a shelf and secures it in place. finally, he interacts with the wood cutting machine by inserting a piece of wood into it and cutting it to size.",5
cd8321ce-6106-4174-9621-1e791b7959f4,EgoSchema,Ego4D (EgoSchema),vqa,"Can you identify and describe the primary task being performed in the video by both individuals, and how are their tasks related to one another?","can you identify and describe the primary task being performed in the video by both individuals, and how are their tasks related to one another?",,,cd8321ce-6106-4174-9621-1e791b7959f4,describe,being,describe,test,False,-1,"The primary task is cooking, and both individuals are contributing by performing different actions in the process. ||| Prepare ingredients by slicing fruits and stirring food on a gas cooker. ||| The video shows a cooking session, with one person focusing on cutting fruits and the other managing the gas cooker. ||| C is focused on preparing fruits, while the man is cooking and intermittently attending to a phone. ||| The tasks involve food preparation steps such as chopping, stirring, and attending to a phone for recipe guidance.",5
cd882b7a-0766-4582-8388-3990b009b11b,EgoSchema,Ego4D (EgoSchema),vqa,"Describe the different materials and tools c utilized to achieve the main action of the video, and explain the role of each in the process without listing individual actions.","describe the different materials and tools c utilized to achieve the main action of the video, and explain the role of each in the process without listing individual actions.",,,cd882b7a-0766-4582-8388-3990b009b11b,describe,different,describe,test,True,2,"C used a knife, sandpaper, and a pair of gloves. ||| C used a knife, sandpaper, and a piece of paper. ||| C used a knife, sandpaper, scissors, and a towel. ||| C used a knife, sandpaper, and a table. ||| C used a knife, sandpaper, and a chair.",5
cdcc14c1-1bf8-4d04-9fe9-bffc845f4d90,EgoSchema,Ego4D (EgoSchema),vqa,"Based on the patterns of actions exhibited by c, what would you say are the key processes involved in working with the fabric?","based on the patterns of actions exhibited by c, what would you say are the key processes involved in working with the fabric?",,,cdcc14c1-1bf8-4d04-9fe9-bffc845f4d90,what,patterns,what,test,False,-1,"Measuring, cutting, ironing, and assembling the fabric with various threads and bindings. ||| Stitching, folding, draping, and using adhesive to create a cohesive piece. ||| Aligning edges, adjusting the fabric, pinning, and sewing. ||| Marking, arranging, clipping, and basting fabric edges. ||| Hand-sewing, adhering, accessorizing, and embellishing the fabric, and creating intricate designs or techniques.",5
ce89fe1b-7585-4d7a-bb07-e8246c6413f8,EgoSchema,Ego4D (EgoSchema),vqa,Describe the pattern of activity in the video and how it changes throughout its duration. what can be inferred about the purpose of c's actions?,describe the pattern of activity in the video and how it changes throughout its duration. what can be inferred about the purpose of c's actions?,,,ce89fe1b-7585-4d7a-bb07-e8246c6413f8,describe,pattern,describe,test,False,-1,"C spreads the bed and picks pillows repeatedly without purpose, followed by contemplatively staring at the window ||| C leisurely tends to bed, organizes pillows, and inspects the bedroom. ||| C continuously spreads the bed, looks for misplaced items in the apartment, and takes breaks to use their phone ||| C's primary goal was picking up the backpack from the floor, only later transitioning to arranging the bed and exploring the apartment ||| C repeatedly spreads the bed and arranges pillows, transitioning to apartment exploration",5
cf5e4b6c-e406-4389-bad5-5d0905efd316,EgoSchema,Ego4D (EgoSchema),vqa,"Based on her actions throughout the video, which parts of the rice ball-making process can be considered as the most crucial in achieving the desired result?","based on her actions throughout the video, which parts of the rice ball-making process can be considered as the most crucial in achieving the desired result?",,,cf5e4b6c-e406-4389-bad5-5d0905efd316,which,parts,which,test,False,-1,"Pour rice in pan, stir evenly, make rice spheres. ||| The critical parts in the process consist of vigorously working with the rice, ensuring a firm grip, and storing the rice balls in various containers. ||| The most crucial parts are gathering rice, molding it into balls, and placing them in the stainless bucket. ||| The most vital aspects of rice ball-making involve obtaining rice, exploring different shapes and sizes, and securing the rice structures in a safe place. ||| The indispensable steps necessary for success are handling rice, crafting it into a preset form, and neatly organizing the array of rice balls in storage.",5
cf668a4b-7a29-4969-9e71-b6951184b032,EgoSchema,Ego4D (EgoSchema),vqa,"Summarize the key instances in the video where c's behavior or actions change, and explain the possible reasons behind those changes.","summarize the key instances in the video where c's behavior or actions change, and explain the possible reasons behind those changes.",,,cf668a4b-7a29-4969-9e71-b6951184b032,describe,instances,describe,test,False,-1,"C's behavior changes when picking up the manual, possibly to clarify rules or strategy in the card game. ||| C's behavior changes when they start talking to the other person, likely due to a desire to establish a connection and build rapport before engaging in the card game. ||| C's behavior alters during card reshuffling, likely due to dissatisfaction with their initial hand and an attempt to enhance their odds of winning. ||| C's behavior changes when they look at the cards, likely because they are trying to determine the best course of action and develop a strategy to win the game. ||| C's behavior changes when they put a card down, possibly because they are trying to assert dominance and control over the other person through their actions in the card game.",5
cf96a446-0eb2-496c-ba15-5678d16ea8cd,EgoSchema,Ego4D (EgoSchema),vqa,"Considering the entire process of creating the clay items, what was the primary function of sand, and how did it contribute to the procedure?","considering the entire process of creating the clay items, what was the primary function of sand, and how did it contribute to the procedure?",,,cf96a446-0eb2-496c-ba15-5678d16ea8cd,what,process,what,test,False,-1,Sand is used to create a rough texture on the clay surface. ||| Sand prevents clay from sticking to hands and tools. ||| Sand is mixed with clay to make it more durable and strong. ||| Sand is used to create a protective layer around the clay items. ||| Sand adds weight and stability to clay items.,5
cfbf0ebe-7e70-436a-91a7-1c3941d25789,EgoSchema,Ego4D (EgoSchema),vqa,"Analyzing the overall video, what do you think is the main objective of c's actions?","analyzing the overall video, what do you think is the main objective of c's actions?",,,cfbf0ebe-7e70-436a-91a7-1c3941d25789,what,analyzing,what,test,False,-1,C's main objective is to touch her hair. ||| C's main objective is to wave her right hand. ||| C's main objective is to take plastic paper with her right hand. ||| C's main objective is to walk her dog. ||| C's main objective is to take plastic paper with her left hand.,5
d092fae6-e5b7-4588-9f9c-5f878c0e453e,EgoSchema,Ego4D (EgoSchema),vqa,"Describe how c's focus and actions transition from the beginning of the video to the end, and identify the major themes present throughout the video.","describe how c's focus and actions transition from the beginning of the video to the end, and identify the major themes present throughout the video.",,,d092fae6-e5b7-4588-9f9c-5f878c0e453e,describe,transition,describe,test,False,-1,"C's focus changes from studying nature and plants to practicing exercises and stretches for self-improvement. ||| C's focus transitions from a solitary activity with his phone to a group activity with the men, highlighting themes of social interaction and collaboration. ||| C's focus shifts from exploring his environment to documenting his experiences with his phone, emphasizing themes of self-expression and discovery. ||| C's focus transitions from sitting and engaging with his phone to interacting with his surroundings and eventually preparing to change clothes. ||| C's focus transitions from a passive observer of his surroundings to an active participant in a group activity, with major themes of personal growth and teamwork.",5
d0cbf448-3abd-4322-b769-bea547605aa8,EgoSchema,Ego4D (EgoSchema),vqa,"Considering the repeated actions with the nail and the hammer, what other interactions with the art board reveal the character's intent?","considering the repeated actions with the nail and the hammer, what other interactions with the art board reveal the character's intent?",,,d0cbf448-3abd-4322-b769-bea547605aa8,what,repeated,what,test,False,-1,The character's frequent art board drops show task struggle. ||| The character's frequent shifting of the art board suggests they are experimenting with different techniques. ||| The character's adjustments to the art board show their focus on precision. ||| The character's continuous turning of the art board implies they are looking for the perfect angle. ||| The character's occasional removal of the nail from the art board reveals they are reconsidering their approach.,5
