ann_id,work,source_dataset,annotation_type,text,text_clean,t_start,t_end,clip_id,verb,noun,verb_category,split,task,llm_type,which,alt_description,env_table,env_position,env_background,n_objects
test/stack/70,EgoDex,EgoDex,task-instruction,Stack the duck on top of another duck while sitting at a blue tablecloth with a pink background.,stack the duck on top of another duck while sitting at a blue tablecloth with a pink background.,,,stack,stack,duck,stack,test,Stack,reversible,1,Unstack the duck from on top of another duck while sitting at a blue tablecloth with a pink background.,,sitting,pink,1
test/stack/74,EgoDex,EgoDex,task-instruction,Stack the plush object while sitting at a blue tablecloth with a pink background.,stack the plush object while sitting at a blue tablecloth with a pink background.,,,stack,stack,plush,stack,test,Stack,reversible,1,Unstack the plush object while sitting at a blue tablecloth with a pink background.,,sitting,pink,1
test/stack/9,EgoDex,EgoDex,task-instruction,Stack the lid on the green tablecloth.,stack the lid on the green tablecloth.,,,stack,stack,lid,stack,test,Stack,reversible,1,Unstack the lid from the green tablecloth.,,sitting,blue,2
test/stack_remove_jenga/8,EgoDex,EgoDex,task-instruction,Remove a block from the Jenga tower and place the block on the table.,remove a block from the jenga tower and place the block on the table.,,,stack_remove_jenga,stack,block,stack,test,stack_remove_jenga,reset,1,None,,sitting,brown,3
test/stack_unstack_bowls/19,EgoDex,EgoDex,task-instruction,Unstack four bowls on a blue tablecloth while sitting against a pink background.,unstack four bowls on a blue tablecloth while sitting against a pink background.,,,stack_unstack_bowls,unstack,bowl,unstack,test,stack_unstack_bowls,reversible,2,Stack four bowls on a blue tablecloth while sitting against a pink background.,,sitting,pink,2
test/stack_unstack_bowls/33,EgoDex,EgoDex,task-instruction,Stack three bowls on a green tablecloth while sitting against a blue background.,stack three bowls on a green tablecloth while sitting against a blue background.,,,stack_unstack_bowls,stack,bowl,stack,test,stack_unstack_bowls,reversible,1,Unstack three bowls on a green tablecloth while sitting against a blue background.,,sitting,blue,2
test/stack_unstack_bowls/8,EgoDex,EgoDex,task-instruction,Unstack three bowls on a blue tablecloth while sitting against a pink background.,unstack three bowls on a blue tablecloth while sitting against a pink background.,,,stack_unstack_bowls,unstack,bowl,unstack,test,stack_unstack_bowls,reversible,2,Stack three bowls on a blue tablecloth while sitting against a pink background.,,sitting,pink,2
test/stack_unstack_cups/10,EgoDex,EgoDex,task-instruction,Unstack six coffee cups on a wooden table while sitting against a white background.,unstack six coffee cups on a wooden table while sitting against a white background.,,,stack_unstack_cups,unstack,coffee cup,unstack,test,stack unstack cups,reversible,2,Stack six coffee cups on a wooden table while sitting against a white background.,wood,sitting,white,2
test/stack_unstack_cups/6,EgoDex,EgoDex,task-instruction,Stack three coffee cups on a wooden table while sitting against a white background.,stack three coffee cups on a wooden table while sitting against a white background.,,,stack_unstack_cups,stack,coffee cup,stack,test,stack unstack cups,reversible,1,Unstack three coffee cups on a wooden table while sitting against a white background.,wood,sitting,white,2
test/stack_unstack_cups/7,EgoDex,EgoDex,task-instruction,Unstack six coffee cups on a wooden table while sitting against a white background.,unstack six coffee cups on a wooden table while sitting against a white background.,,,stack_unstack_cups,unstack,coffee cup,unstack,test,stack unstack cups,reversible,2,Stack six coffee cups on a wooden table while sitting against a white background.,wood,sitting,white,2
test/stack_unstack_plates/15,EgoDex,EgoDex,task-instruction,Unstack four plates on a green tablecloth while sitting against a white background.,unstack four plates on a green tablecloth while sitting against a white background.,,,stack_unstack_plates,unstack,plates,unstack,test,stack_unstack_plates,reversible,2,Stack four plates on a green tablecloth while sitting against a white background.,,sitting,white,2
test/stack_unstack_plates/21,EgoDex,EgoDex,task-instruction,Unstack four plates on a green tablecloth while sitting against a brown background.,unstack four plates on a green tablecloth while sitting against a brown background.,,,stack_unstack_plates,unstack,plates,unstack,test,stack_unstack_plates,reversible,2,Stack four plates on a green tablecloth while sitting against a brown background.,,sitting,brown,2
test/stack_unstack_plates/24,EgoDex,EgoDex,task-instruction,Stack four plates on a green tablecloth while sitting against a white background.,stack four plates on a green tablecloth while sitting against a white background.,,,stack_unstack_plates,stack,plates,stack,test,stack_unstack_plates,reversible,1,Unstack four plates on a green tablecloth while sitting against a white background.,,sitting,white,2
test/stack_unstack_plates/28,EgoDex,EgoDex,task-instruction,Unstack four plates on a green tablecloth while sitting against a brown background.,unstack four plates on a green tablecloth while sitting against a brown background.,,,stack_unstack_plates,unstack,plates,unstack,test,stack_unstack_plates,reversible,2,Stack four plates on a green tablecloth while sitting against a brown background.,,sitting,brown,2
test/stack_unstack_plates/3,EgoDex,EgoDex,task-instruction,Unstack four plates on a green tablecloth while sitting against a white background.,unstack four plates on a green tablecloth while sitting against a white background.,,,stack_unstack_plates,unstack,plates,unstack,test,stack_unstack_plates,reversible,2,Stack four plates on a green tablecloth while sitting against a white background.,,sitting,white,2
test/stack_unstack_plates/31,EgoDex,EgoDex,task-instruction,Unstack four plates on a green tablecloth while sitting against a brown background.,unstack four plates on a green tablecloth while sitting against a brown background.,,,stack_unstack_plates,unstack,plates,unstack,test,stack_unstack_plates,reversible,2,Stack four plates on a green tablecloth while sitting against a brown background.,,sitting,brown,2
test/stack_unstack_plates/43,EgoDex,EgoDex,task-instruction,Unstack four plates on a green tablecloth while sitting against a white background.,unstack four plates on a green tablecloth while sitting against a white background.,,,stack_unstack_plates,unstack,plates,unstack,test,stack_unstack_plates,reversible,2,Stack four plates on a green tablecloth while sitting against a white background.,,sitting,white,2
test/stack_unstack_plates/46,EgoDex,EgoDex,task-instruction,Unstack four plates on a green tablecloth while sitting against a brown background.,unstack four plates on a green tablecloth while sitting against a brown background.,,,stack_unstack_plates,unstack,plates,unstack,test,stack_unstack_plates,reversible,2,Stack four plates on a green tablecloth while sitting against a brown background.,,sitting,brown,2
test/stack_unstack_plates/6,EgoDex,EgoDex,task-instruction,Unstack four plates on a green tablecloth while sitting against a brown background.,unstack four plates on a green tablecloth while sitting against a brown background.,,,stack_unstack_plates,unstack,plates,unstack,test,stack_unstack_plates,reversible,2,Stack four plates on a green tablecloth while sitting against a brown background.,,sitting,brown,2
test/stack_unstack_plates/60,EgoDex,EgoDex,task-instruction,Unstack four plates on a green tablecloth while sitting against a white background.,unstack four plates on a green tablecloth while sitting against a white background.,,,stack_unstack_plates,unstack,plates,unstack,test,stack_unstack_plates,reversible,2,Stack four plates on a green tablecloth while sitting against a white background.,,sitting,white,2
test/stack_unstack_plates/64,EgoDex,EgoDex,task-instruction,Stack four plates on a green tablecloth while sitting against a white background.,stack four plates on a green tablecloth while sitting against a white background.,,,stack_unstack_plates,stack,plates,stack,test,stack_unstack_plates,reversible,1,Unstack four plates on a green tablecloth while sitting against a white background.,,sitting,white,2
test/stack_unstack_plates/7,EgoDex,EgoDex,task-instruction,Stack four plates on a green tablecloth while sitting against a white background.,stack four plates on a green tablecloth while sitting against a white background.,,,stack_unstack_plates,stack,plates,stack,test,stack_unstack_plates,reversible,1,Unstack four plates on a green tablecloth while sitting against a white background.,,sitting,white,2
test/stack_unstack_plates/78,EgoDex,EgoDex,task-instruction,Unstack four plates on a green tablecloth while sitting against a white background.,unstack four plates on a green tablecloth while sitting against a white background.,,,stack_unstack_plates,unstack,plates,unstack,test,stack_unstack_plates,reversible,2,Stack four plates on a green tablecloth while sitting against a white background.,,sitting,white,2
test/stack_unstack_plates/79,EgoDex,EgoDex,task-instruction,Unstack four plates from a green tablecloth while sitting against a white background.,unstack four plates from a green tablecloth while sitting against a white background.,,,stack_unstack_plates,unstack,plates,unstack,test,stack_unstack_plates,reversible,2,Stack four plates on a green tablecloth while sitting against a white background.,,sitting,white,2
test/stack_unstack_plates/8,EgoDex,EgoDex,task-instruction,Stack four plates on a green tablecloth while sitting against a brown background.,stack four plates on a green tablecloth while sitting against a brown background.,,,stack_unstack_plates,stack,plates,stack,test,stack_unstack_plates,reversible,1,Unstack four plates on a green tablecloth while sitting against a brown background.,,sitting,brown,2
test/stack_unstack_tupperware/10,EgoDex,EgoDex,task-instruction,Unstack the clear tupperware from the shelf with the right hand and place it back onto the table.,unstack the clear tupperware from the shelf with the right hand and place it back onto the table.,,,stack_unstack_tupperware,unstack,clear tupperware,unstack,test,stack_unstack_tupperware,reversible,2,Pick up the clear tupperware from the table with the right hand and stack it onto the shelf.,wood,sitting,white,3
test/stack_unstack_tupperware/8,EgoDex,EgoDex,task-instruction,Pick up the clear tupperware from the table with the right hand and stack it on the shelf.,pick up the clear tupperware from the table with the right hand and stack it on the shelf.,,,stack_unstack_tupperware,stack,tupperware,stack,test,stack_unstack_tupperware,reversible,1,Unstack the clear tupperware from the shelf with the right hand and place it back on the table.,wood,sitting,white,3
test/staple_paper/3,EgoDex,EgoDex,task-instruction,"Pick up one piece of paper from a stack, pretend to staple it with a stapler in hand, and place the paper into a new stack.","pick up one piece of paper from a stack, pretend to staple it with a stapler in hand, and place the paper into a new stack.",,,staple_paper,staple,paper,staple,test,staple_paper,reset-free,1,None,,sitting,white,2
test/stock_unstock_fridge/0,EgoDex,EgoDex,task-instruction,"Open the fridge door, pick up two food items from the table, place the food into the fridge, and close the fridge door.","open the fridge door, pick up two food items from the table, place the food into the fridge, and close the fridge door.",,,stock_unstock_fridge,stock,fridge,stock,test,stock_unstock_fridge,reversible,1,"Open the fridge door, remove two food items from the fridge, place the food onto the table, and close the fridge door.",,sitting,white,3
test/stock_unstock_fridge/10,EgoDex,EgoDex,task-instruction,"Open the fridge door, pick up food items from the table, place food items into the fridge, and close the fridge door.","open the fridge door, pick up food items from the table, place food items into the fridge, and close the fridge door.",,,stock_unstock_fridge,stock,food,stock,test,stock_unstock_fridge,reversible,1,"Open the fridge door, remove food items from the fridge, place food items onto the table, and close the fridge door.",,sitting,white,5
test/stock_unstock_fridge/15,EgoDex,EgoDex,task-instruction,"Open the fridge door, remove the three food items from the fridge, place them back onto the table, and close the fridge door.","open the fridge door, remove the three food items from the fridge, place them back onto the table, and close the fridge door.",,,stock_unstock_fridge,unstock,fridge,unstock,test,stock_unstock_fridge,reversible,2,"Open the fridge door, pick up three food items from the table, place the food items into the fridge, and close the fridge door.",,sitting,white,4
test/stock_unstock_fridge/18,EgoDex,EgoDex,task-instruction,"Open the fridge door, remove two food items from the fridge, place the food items onto the table, and close the fridge door.","open the fridge door, remove two food items from the fridge, place the food items onto the table, and close the fridge door.",,,stock_unstock_fridge,unstock,fridge,unstock,test,stock_unstock_fridge,reversible,2,"Open the fridge door, pick up two food items from the table, place the food items into the fridge, and close the fridge door.",,sitting,white,3
test/stock_unstock_fridge/3,EgoDex,EgoDex,task-instruction,"Open the fridge door, pick up food items from the table, place the food items into the fridge, and close the fridge door.","open the fridge door, pick up food items from the table, place the food items into the fridge, and close the fridge door.",,,stock_unstock_fridge,stock,fridge,stock,test,stock_unstock_fridge,reversible,1,"Open the fridge door, remove food items from the fridge, place the food items onto the table, and close the fridge door.",,sitting,white,5
test/stock_unstock_fridge/6,EgoDex,EgoDex,task-instruction,"Open the fridge door, pick up food from the table, place food into the fridge, and close the fridge door.","open the fridge door, pick up food from the table, place food into the fridge, and close the fridge door.",,,stock_unstock_fridge,stock,food,stock,test,stock_unstock_fridge,reversible,1,"Open the fridge door, remove food from the fridge, place food onto the table, and close the fridge door.",,sitting,white,4
test/thread_unthread_bead_necklace/23,EgoDex,EgoDex,task-instruction,Remove beads from the thread while sitting at a table with a brown background.,remove beads from the thread while sitting at a table with a brown background.,,,thread_unthread_bead_necklace,unthread,beads,unthread,test,thread_unthread_bead_necklace,reversible,2,Pick up beads and thread them onto the thread while sitting at a table with a brown background.,,sitting,brown,2
test/thread_unthread_bead_necklace/31,EgoDex,EgoDex,task-instruction,Remove beads from the thread.,remove beads from the thread.,,,thread_unthread_bead_necklace,unthread,beads,unthread,test,thread_unthread_bead_necklace,reversible,2,Pick up beads and thread them onto the thread.,,sitting,brown,2
test/thread_unthread_bead_necklace/34,EgoDex,EgoDex,task-instruction,Thread beads onto a thread while sitting at a green tablecloth.,thread beads onto a thread while sitting at a green tablecloth.,,,thread_unthread_bead_necklace,thread,beads,thread,test,thread_unthread_bead_necklace,reversible,1,Unthread beads from a thread while sitting at a green tablecloth.,,sitting,,2
test/thread_unthread_bead_necklace/40,EgoDex,EgoDex,task-instruction,Pick up beads and thread them onto the thread while sitting at a table with a brown background.,pick up beads and thread them onto the thread while sitting at a table with a brown background.,,,thread_unthread_bead_necklace,thread,beads,thread,test,thread_unthread_bead_necklace,reversible,1,Remove beads from the thread while sitting at a table with a brown background.,,sitting,brown,2
test/thread_unthread_bead_necklace/41,EgoDex,EgoDex,task-instruction,Thread beads onto a thread while sitting at a table with a green tablecloth.,thread beads onto a thread while sitting at a table with a green tablecloth.,,,thread_unthread_bead_necklace,thread,beads,thread,test,thread_unthread_bead_necklace,reversible,1,Unthread beads from a thread while sitting at a table with a green tablecloth.,,sitting,,2
test/thread_unthread_bead_necklace/6,EgoDex,EgoDex,task-instruction,Unthread beads from a thread while sitting at a table with a green tablecloth.,unthread beads from a thread while sitting at a table with a green tablecloth.,,,thread_unthread_bead_necklace,unthread,beads,unthread,test,thread_unthread_bead_necklace,reversible,2,Thread beads onto a thread while sitting at a table with a green tablecloth.,,sitting,,2
test/throw_and_catch_ball/18,EgoDex,EgoDex,task-instruction,Throw the green ball from the left hand and catch it with both hands while sitting at a wooden table.,throw the green ball from the left hand and catch it with both hands while sitting at a wooden table.,,,throw_and_catch_ball,throw,ball,throw,test,throw and catch_ball,reversible,1,Throw the green ball back from both hands and catch it with the left hand while sitting at a wooden table.,wood,sitting,,1
test/throw_and_catch_ball/21,EgoDex,EgoDex,task-instruction,Catch a green ball with the right hand while sitting at a wooden table.,catch a green ball with the right hand while sitting at a wooden table.,,,throw_and_catch_ball,catch,ball,catch,test,throw and catch_ball,reversible,2,Throw a green ball with the right hand while sitting at a wooden table.,wood,sitting,,1
test/throw_and_catch_ball/7,EgoDex,EgoDex,task-instruction,Throw the green ball upward from the right hand while sitting at a wooden table.,throw the green ball upward from the right hand while sitting at a wooden table.,,,throw_and_catch_ball,throw,ball,throw,test,throw and catch ball,reversible,1,Catch the green ball with the right hand while sitting at a wooden table.,wood,sitting,,1
test/throw_collect_objects/1,EgoDex,EgoDex,task-instruction,Collect rubber ducks and red sharpies scattered across the metal tablecloth and throw them into the box.,collect rubber ducks and red sharpies scattered across the metal tablecloth and throw them into the box.,,,throw_collect_objects,throw,box,throw,test,throw_collect_objects,reversible,1,Take rubber ducks and red sharpies out of the box and scatter them across the metal tablecloth.,,sitting,white,3
test/tie_and_untie_shoelace/1,EgoDex,EgoDex,task-instruction,Description unavailable.,description unavailable.,,,tie_and_untie_shoelace,?,?,?,test,tie and untie shoelace,reset-free,1,None,,sitting,,0
test/tie_and_untie_shoelace/13,EgoDex,EgoDex,task-instruction,Untie the shoelace of a black shoe while sitting at a table with a green tablecloth.,untie the shoelace of a black shoe while sitting at a table with a green tablecloth.,,,tie_and_untie_shoelace,untie,shoe,untie,test,tie and untie shoelace,reversible,2,Tie the shoelace of a black shoe while sitting at a table with a green tablecloth.,,sitting,,2
test/tie_untie_rubberband/10,EgoDex,EgoDex,task-instruction,Stretch a short rubber band and wrap it around a group of pens while sitting at a table with a lavender background.,stretch a short rubber band and wrap it around a group of pens while sitting at a table with a lavender background.,,,tie_untie_rubberband,tie,pens,tie,test,tie_untie_rubberband,reversible,1,Remove the short rubber band from around the group of pens while sitting at a table with a lavender background.,,sitting,lavender,2
test/tie_untie_rubberband/19,EgoDex,EgoDex,task-instruction,Remove the rubber band from around the group of pens.,remove the rubber band from around the group of pens.,,,tie_untie_rubberband,untie,pens,untie,test,tie_untie_rubberband,reversible,2,Stretch a rubber band and wrap it around a group of pens.,,sitting,lavender,2
test/tie_untie_rubberband/21,EgoDex,EgoDex,task-instruction,Stretch a short rubber band and wrap it around a group of pens while sitting at a table with a lavender background.,stretch a short rubber band and wrap it around a group of pens while sitting at a table with a lavender background.,,,tie_untie_rubberband,tie,rubber band,tie,test,tie_untie_rubberband,reversible,1,Remove the short rubber band from around the group of pens while sitting at a table with a lavender background.,,sitting,lavender,2
test/tie_untie_rubberband/31,EgoDex,EgoDex,task-instruction,Stretch a short rubber band and wrap it around a group of pens while sitting at a table with a lavender background.,stretch a short rubber band and wrap it around a group of pens while sitting at a table with a lavender background.,,,tie_untie_rubberband,tie,rubber band,tie,test,tie_untie_rubberband,reversible,1,Remove the short rubber band from around the group of pens while sitting at a table with a lavender background.,,sitting,lavender,2
test/tie_untie_rubberband/4,EgoDex,EgoDex,task-instruction,Remove the short rubber band from around the group of pens while sitting at a table with a lavender background.,remove the short rubber band from around the group of pens while sitting at a table with a lavender background.,,,tie_untie_rubberband,untie,rubber band,untie,test,tie_untie_rubberband,reversible,2,Stretch a short rubber band and wrap it around a group of pens while sitting at a table with a lavender background.,,sitting,lavender,2
test/tie_untie_rubberband/6,EgoDex,EgoDex,task-instruction,Stretch a short rubber band and wrap it around a group of small objects like cards.,stretch a short rubber band and wrap it around a group of small objects like cards.,,,tie_untie_rubberband,tie,cards,tie,test,tie_untie_rubberband,reversible,1,Remove the short rubber band from around the group of cards.,,sitting,lavender,2
test/type_keyboard/5,EgoDex,EgoDex,task-instruction,Use fingers of one or both hands to type on a keyboard while sitting against a blue background without a tablecloth.,use fingers of one or both hands to type on a keyboard while sitting against a blue background without a tablecloth.,,,type_keyboard,type,keyboard,type,test,type_keyboard,reset-free,1,None,,sitting,blue,1
test/type_keyboard/9,EgoDex,EgoDex,task-instruction,Use fingers of one hand or both hands to type on a keyboard while sitting against a blue background.,use fingers of one hand or both hands to type on a keyboard while sitting against a blue background.,,,type_keyboard,type,keyboard,type,test,type_keyboard,reset-free,1,None,,sitting,blue,1
test/use_chopsticks/2,EgoDex,EgoDex,task-instruction,Use chopsticks to move strings between bowls while sitting at a table with a green tablecloth.,use chopsticks to move strings between bowls while sitting at a table with a green tablecloth.,,,use_chopsticks,use,strings,use,test,use_chopsticks,reset-free,1,None,,sitting,,3
test/use_rubiks_cube/13,EgoDex,EgoDex,task-instruction,Twist a Rubik's cube three times while sitting at a wooden table with a white background.,twist a rubik's cube three times while sitting at a wooden table with a white background.,,,use_rubiks_cube,use,rubiks cube,use,test,use rubiks cube,reset-free,1,None,wood,sitting,white,1
test/use_rubiks_cube/16,EgoDex,EgoDex,task-instruction,Twist a Rubik's cube three times while sitting at a wooden table with a white background.,twist a rubik's cube three times while sitting at a wooden table with a white background.,,,use_rubiks_cube,use,rubiks cube,use,test,use rubiks cube,reset-free,1,None,wood,sitting,white,1
test/use_rubiks_cube/2,EgoDex,EgoDex,task-instruction,Twist a Rubik's cube three times while sitting at a wooden table with a white background.,twist a rubik's cube three times while sitting at a wooden table with a white background.,,,use_rubiks_cube,use,rubiks cube,use,test,use rubiks cube,reset-free,1,None,wood,sitting,white,1
test/use_rubiks_cube/20,EgoDex,EgoDex,task-instruction,Twist the Rubik's cube three times while sitting at a wooden table with a white background.,twist the rubik's cube three times while sitting at a wooden table with a white background.,,,use_rubiks_cube,use,rubiks cube,use,test,use rubiks cube,reset-free,1,None,wood,sitting,white,2
test/use_rubiks_cube/23,EgoDex,EgoDex,task-instruction,Twist the Rubik's cube three times while sitting at a wooden table with a white background.,twist the rubik's cube three times while sitting at a wooden table with a white background.,,,use_rubiks_cube,use,rubiks cube,use,test,use rubiks cube,reset-free,1,None,wood,sitting,white,1
test/use_rubiks_cube/27,EgoDex,EgoDex,task-instruction,Twist a Rubik's cube three times while sitting at a wooden table with a white background.,twist a rubik's cube three times while sitting at a wooden table with a white background.,,,use_rubiks_cube,use,rubiks cube,use,test,use rubiks cube,reset-free,1,None,wood,sitting,white,2
test/use_rubiks_cube/28,EgoDex,EgoDex,task-instruction,Twist the Rubik's cube three times while sitting at a wooden table with a white background.,twist the rubik's cube three times while sitting at a wooden table with a white background.,,,use_rubiks_cube,use,rubiks cube,use,test,use rubiks cube,reset-free,1,None,wood,sitting,white,2
test/use_rubiks_cube/32,EgoDex,EgoDex,task-instruction,Twist a Rubik's cube three times while sitting at a wooden table with a white background.,twist a rubik's cube three times while sitting at a wooden table with a white background.,,,use_rubiks_cube,use,rubiks cube,use,test,use rubiks cube,reset-free,1,None,wood,sitting,white,1
test/use_rubiks_cube/33,EgoDex,EgoDex,task-instruction,Twist the Rubik's cube three times while sitting at a wooden table with a white background.,twist the rubik's cube three times while sitting at a wooden table with a white background.,,,use_rubiks_cube,use,rubiks cube,use,test,use rubiks cube,reset-free,1,None,wood,sitting,white,1
test/use_rubiks_cube/39,EgoDex,EgoDex,task-instruction,Twist the Rubik's cube four times while sitting at a green tablecloth with a white background.,twist the rubik's cube four times while sitting at a green tablecloth with a white background.,,,use_rubiks_cube,use,rubiks cube,use,test,use rubiks cubee,reset-free,1,None,,sitting,white,1
test/use_rubiks_cube/48,EgoDex,EgoDex,task-instruction,Twist the Rubik's cube four times while sitting at a green tablecloth with a white background.,twist the rubik's cube four times while sitting at a green tablecloth with a white background.,,,use_rubiks_cube,use,rubiks cube,use,test,use rubiks cubee,reset-free,1,None,,sitting,white,1
test/use_rubiks_cube/51,EgoDex,EgoDex,task-instruction,Twist the Rubik's cube two times while sitting at a table with a green tablecloth and white background.,twist the rubik's cube two times while sitting at a table with a green tablecloth and white background.,,,use_rubiks_cube,use,rubix,use,test,use rubiks cubee,reversible,1,Twist the Rubik's cube two times in the opposite direction while sitting at a table with a green tablecloth and white background.,,sitting,white,2
test/use_rubiks_cube/53,EgoDex,EgoDex,task-instruction,Twist the Rubik's cube two times in the opposite direction while sitting at a table with a green tablecloth and white background.,twist the rubik's cube two times in the opposite direction while sitting at a table with a green tablecloth and white background.,,,use_rubiks_cube,twist,rubix,twist,test,use rubiks cubee,reversible,2,Twist the Rubik's cube two times while sitting at a table with a green tablecloth and white background.,,sitting,white,2
test/use_rubiks_cube/9,EgoDex,EgoDex,task-instruction,Twist the Rubik's cube three times while sitting at a wooden table with a white background.,twist the rubik's cube three times while sitting at a wooden table with a white background.,,,use_rubiks_cube,use,rubiks cube,use,test,use rubiks cube,reset-free,1,None,wood,sitting,white,2
test/vertical_pick_place/108,EgoDex,EgoDex,task-instruction,Pick up a plush object from a wooden table and place it vertically.,pick up a plush object from a wooden table and place it vertically.,,,vertical_pick_place,pick,plush,pick,test,Vertical Pick & Place,reversible,1,Pick up the plush object from the vertical position and place it back onto the wooden table.,wood,sitting,white,2
test/vertical_pick_place/113,EgoDex,EgoDex,task-instruction,Pick up the plush object from the wooden table and place it vertically.,pick up the plush object from the wooden table and place it vertically.,,,vertical_pick_place,pick,plush,pick,test,Vertical Pick & Place,reversible,1,Pick up the plush object from the vertical position and place it back onto the wooden table.,wood,sitting,white,2
test/vertical_pick_place/126,EgoDex,EgoDex,task-instruction,Pick up the box from the vertical position and place it back onto the pink tablecloth.,pick up the box from the vertical position and place it back onto the pink tablecloth.,,,vertical_pick_place,place,box,place,test,Vertical Pick & Place,reversible,2,Pick up the box from the pink tablecloth and place it vertically.,,sitting,lavender,2
test/vertical_pick_place/127,EgoDex,EgoDex,task-instruction,Pick up the purell bottle from the wooden table and place it vertically at a different location on the table.,pick up the purell bottle from the wooden table and place it vertically at a different location on the table.,,,vertical_pick_place,pick,purell,pick,test,Vertical Pick & Place,reversible,1,Pick up the purell bottle from its placed location and return it vertically to its original position on the wooden table.,wood, sitting,brown,2
test/vertical_pick_place/138,EgoDex,EgoDex,task-instruction,Pick up the purell from the table and place it vertically at a different location on the table.,pick up the purell from the table and place it vertically at a different location on the table.,,,vertical_pick_place,pick,purell,pick,test,Vertical Pick & Place,reversible,1,Pick up the purell from its placed location and return it vertically to its original position on the table.,brown, sitting,brown,2
test/vertical_pick_place/140,EgoDex,EgoDex,task-instruction,Pick up the plush object vertically from the wooden table.,pick up the plush object vertically from the wooden table.,,,vertical_pick_place,pick,plush,pick,test,Vertical Pick & Place,reversible,1,Place the plush object vertically back onto the wooden table.,wood,sitting,white,2
test/vertical_pick_place/2,EgoDex,EgoDex,task-instruction,Pick up the plush object from the wooden table and place it vertically.,pick up the plush object from the wooden table and place it vertically.,,,vertical_pick_place,pick,plush,pick,test,Vertical Pick & Place,reversible,1,Pick up the plush object from the vertical position and place it back onto the wooden table.,wood, sitting,brown,2
test/vertical_pick_place/21,EgoDex,EgoDex,task-instruction,Pick up the plush object from the brown table and place it vertically.,pick up the plush object from the brown table and place it vertically.,,,vertical_pick_place,pick,plush,pick,test,Vertical Pick & Place,reversible,1,Pick up the plush object from the vertical position and place it back onto the brown table.,brown, sitting,brown,2
test/vertical_pick_place/24,EgoDex,EgoDex,task-instruction,Pick up the plush object from the red tablecloth and place it vertically.,pick up the plush object from the red tablecloth and place it vertically.,,,vertical_pick_place,pick,plush,pick,test,Vertical Pick & Place,reversible,1,Pick up the plush object from the vertical position and place it back onto the red tablecloth.,, sitting,brown,1
test/vertical_pick_place/43,EgoDex,EgoDex,task-instruction,Pick up the plush object from the vertical position and place it back onto the wooden table.,pick up the plush object from the vertical position and place it back onto the wooden table.,,,vertical_pick_place,place,plush,place,test,Vertical Pick & Place,reversible,2,Pick up the plush object from the wooden table and place it vertically.,wood, sitting,brown,2
test/vertical_pick_place/45,EgoDex,EgoDex,task-instruction,Pick up the plush object from the wooden table and place it vertically.,pick up the plush object from the wooden table and place it vertically.,,,vertical_pick_place,pick,plush,pick,test,Vertical Pick & Place,reversible,1,Pick up the plush object from the vertical position and place it back onto the wooden table.,wood,sitting,white,2
test/vertical_pick_place/53,EgoDex,EgoDex,task-instruction,Pick up a plush object from a wooden table and place it vertically at a different location.,pick up a plush object from a wooden table and place it vertically at a different location.,,,vertical_pick_place,pick,plush,pick,test,Vertical Pick & Place,reversible,1,Pick up the plush object from its placed location and return it vertically to its original position on the wooden table.,wood,sitting,white,2
test/vertical_pick_place/55,EgoDex,EgoDex,task-instruction,Pick up the plush object from the wooden table and place it vertically.,pick up the plush object from the wooden table and place it vertically.,,,vertical_pick_place,pick,plush,pick,test,Vertical Pick & Place,reversible,1,Pick up the plush object from the vertical position and place it back onto the wooden table.,wood,sitting,white,2
test/vertical_pick_place/58,EgoDex,EgoDex,task-instruction,Pick up a plush object from a wooden table and place it vertically.,pick up a plush object from a wooden table and place it vertically.,,,vertical_pick_place,pick,plush,pick,test,Vertical Pick & Place,reversible,1,Pick up the plush object from the vertical position and place it back onto the wooden table.,wood,sitting,white,2
test/vertical_pick_place/73,EgoDex,EgoDex,task-instruction,Pick up the plush object from the wooden table and place it vertically.,pick up the plush object from the wooden table and place it vertically.,,,vertical_pick_place,pick,plush,pick,test,Vertical Pick & Place,reversible,1,Pick up the plush object from the vertical position and place it back onto the wooden table.,wood,sitting,white,2
test/vertical_pick_place/79,EgoDex,EgoDex,task-instruction,Pick up the tape from the wooden table and place it vertically.,pick up the tape from the wooden table and place it vertically.,,,vertical_pick_place,pick,tape,pick,test,Vertical Pick & Place,reversible,1,Pick up the tape from the vertical position and place it back onto the wooden table.,wood,sitting,white,2
test/vertical_pick_place/80,EgoDex,EgoDex,task-instruction,Pick up the creamer from the wooden table and place it vertically at a different location.,pick up the creamer from the wooden table and place it vertically at a different location.,,,vertical_pick_place,pick,creamer,pick,test,Vertical Pick & Place,reversible,1,Pick up the creamer from its placed location and return it vertically to its original position on the wooden table.,wood,sitting,white,2
test/vertical_pick_place/82,EgoDex,EgoDex,task-instruction,Pick up the duck from the wooden table and place it vertically at a new location.,pick up the duck from the wooden table and place it vertically at a new location.,,,vertical_pick_place,pick,duck,pick,test,Vertical Pick & Place,reversible,1,Pick up the duck from its new location and place it back vertically onto the wooden table.,wood,sitting,white,2
